Program,Year,Period,Week Ending,Geo Level,State,State ANSI,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Price
SURVEY,2014,YEAR,,STATE,CONNECTICUT,9.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20.00
SURVEY,1967,YEAR,,STATE,NORTH CAROLINA,37.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,127000.00
SURVEY,2013,YEAR,,STATE,WYOMING,56.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,24.00
SURVEY,1983,YEAR,,STATE,SOUTH DAKOTA,46.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,430000.00
SURVEY,1957,YEAR,,STATE,MISSISSIPPI,28.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,19000.00
SURVEY,1873,YEAR,,STATE,MINNESOTA,27.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,240000.00
SURVEY,1981,YEAR,,STATE,NEBRASKA,31.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,791200000.00
SURVEY,1947,YEAR,,STATE,ALABAMA,1.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,5.00
SURVEY,1945,YEAR,,STATE,OHIO,39.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3295000.00
SURVEY,2014,YEAR - NOV FORECAST,,STATE,OHIO,39.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,615960000.00
SURVEY,2014,YEAR,,STATE,LOUISIANA,22.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,71370000.00
SURVEY,1983,YEAR,,STATE,PENNSYLVANIA,42.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,10.50
SURVEY,2015,YEAR,,STATE,SOUTH DAKOTA,46.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,5030000.00
SURVEY,1893,YEAR,,STATE,PENNSYLVANIA,42.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1390000.00
SURVEY,1911,YEAR,,STATE,INDIANA,18.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4950000.00
SURVEY,1891,YEAR,,STATE,PENNSYLVANIA,42.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1420000.00
SURVEY,1977,YEAR,,STATE,LOUISIANA,22.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,3380000.00
SURVEY,1945,YEAR,,STATE,DELAWARE,10.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,4420000.00
SURVEY,2012,YEAR - AUG FORECAST,,STATE,MINNESOTA,27.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,1278750000.00
SURVEY,1986,YEAR,,STATE,MINNESOTA,27.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,13.50
SURVEY,1883,YEAR,,STATE,MISSISSIPPI,28.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1640000.00
SURVEY,1937,YEAR,,STATE,TEXAS,48.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,3.20
SURVEY,1963,YEAR,,STATE,MINNESOTA,27.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,5124000.00
SURVEY,1944,YEAR,,STATE,NEBRASKA,31.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,8452000.00
SURVEY,1906,YEAR,,STATE,TENNESSEE,47.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3440000.00
SURVEY,1892,YEAR,,STATE,COLORADO,8.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,1540000.00
SURVEY,1932,YEAR,,STATE,KANSAS,20.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,120023000.00
SURVEY,1958,YEAR,,STATE,IOWA,19.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,645612000.00
SURVEY,1981,YEAR,,STATE,OREGON,41.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,23.00
SURVEY,1890,YEAR,,STATE,MINNESOTA,27.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,965000.00
SURVEY,1990,YEAR,,STATE,NEBRASKA,31.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,934400000.00
SURVEY,2013,YEAR - NOV FORECAST,,STATE,TENNESSEE,47.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,130260000.00
SURVEY,2006,YEAR,,STATE,TEXAS,48.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1450000.00
SURVEY,1925,YEAR,,STATE,IDAHO,16.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,1224000.00
SURVEY,1919,YEAR,,STATE,NEW JERSEY,34.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,8.80
SURVEY,1905,YEAR,,STATE,VERMONT,50.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,3569000.00
SURVEY,2013,YEAR,,STATE,CALIFORNIA,6.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,26.50
SURVEY,1976,YEAR,,STATE,NEW HAMPSHIRE,33.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18.00
SURVEY,1984,YEAR,,STATE,MARYLAND,24.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,16.00
SURVEY,1960,YEAR,,STATE,ILLINOIS,17.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,11.00
SURVEY,1982,YEAR,,STATE,CALIFORNIA,6.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,21.50
SURVEY,1971,YEAR,,STATE,ALABAMA,1.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,11.00
SURVEY,1899,YEAR,,STATE,MASSACHUSETTS,25.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,59000.00
SURVEY,1985,YEAR,,STATE,ILLINOIS,17.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,16.00
SURVEY,2008,YEAR,,STATE,OREGON,41.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,6435000.00
SURVEY,1966,YEAR,,STATE,WYOMING,56.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,37000.00
SURVEY,1951,YEAR,,STATE,UTAH,49.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,205000.00
SURVEY,1955,YEAR,,STATE,CALIFORNIA,6.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,75000.00
SURVEY,1993,YEAR,,STATE,MINNESOTA,27.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,775000.00
SURVEY,1978,YEAR,,STATE,TEXAS,48.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1440000.00
SURVEY,1921,YEAR,,STATE,TENNESSEE,47.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,21000.00
SURVEY,1889,YEAR,,STATE,ARIZONA,4.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,76000.00
SURVEY,1932,YEAR,,STATE,UTAH,49.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,10.00
SURVEY,1914,YEAR,,STATE,NEW YORK,36.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,31160000.00
SURVEY,1991,YEAR,,STATE,NEW MEXICO,35.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,60000.00
SURVEY,1915,YEAR,,STATE,NORTH CAROLINA,37.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2370000.00
SURVEY,1943,YEAR,,STATE,MICHIGAN,26.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,37026000.00
SURVEY,2014,YEAR,,STATE,OHIO,39.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3470000.00
SURVEY,1958,YEAR,,STATE,KANSAS,20.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,9.00
SURVEY,1952,YEAR,,STATE,NEW MEXICO,35.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,8000.00
SURVEY,2015,YEAR - OCT FORECAST,,STATE,UTAH,49.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,27000.00
SURVEY,1927,YEAR,,STATE,MISSISSIPPI,28.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,31450000.00
SURVEY,1965,YEAR,,STATE,IDAHO,16.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,58000.00
SURVEY,1885,YEAR,,STATE,WISCONSIN,55.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1088000.00
SURVEY,2012,YEAR,,STATE,SOUTH CAROLINA,45.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,37820000.00
SURVEY,1874,YEAR,,STATE,WEST VIRGINIA,54.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,9890000.00
SURVEY,1966,YEAR,,STATE,IOWA,19.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,480000.00
SURVEY,1945,YEAR,,STATE,KENTUCKY,21.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,8.00
SURVEY,1934,YEAR,,STATE,MINNESOTA,27.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,4.00
SURVEY,2013,YEAR - AUG FORECAST,,STATE,TEXAS,48.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2100000.00
SURVEY,1896,YEAR,,STATE,LOUISIANA,22.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1100000.00
SURVEY,1949,YEAR,,STATE,MISSISSIPPI,28.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,41226000.00
SURVEY,2007,YEAR,,STATE,PENNSYLVANIA,42.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,121520000.00
SURVEY,1913,YEAR,,STATE,OKLAHOMA,40.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,45540000.00
SURVEY,1973,YEAR,,STATE,COLORADO,8.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,48500000.00
SURVEY,1877,YEAR,,STATE,WEST VIRGINIA,54.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,570000.00
SURVEY,1960,YEAR,,STATE,NORTH DAKOTA,38.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,319000.00
SURVEY,1994,YEAR,,STATE,IDAHO,16.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,4900000.00
SURVEY,2012,YEAR - SEP FORECAST,,STATE,MARYLAND,24.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,48875000.00
SURVEY,1989,YEAR,,STATE,ARIZONA,4.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,13000.00
SURVEY,1927,YEAR,,STATE,NORTH CAROLINA,37.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,6.20
SURVEY,1890,YEAR,,STATE,NEW HAMPSHIRE,33.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,36000.00
SURVEY,1889,YEAR,,STATE,DELAWARE,10.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,3469000.00
SURVEY,1947,YEAR,,STATE,TENNESSEE,47.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,7.00
SURVEY,1925,YEAR,,STATE,NEW MEXICO,35.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,2635000.00
SURVEY,1926,YEAR,,STATE,WYOMING,56.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,7.10
SURVEY,1936,YEAR,,STATE,SOUTH DAKOTA,46.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,447000.00
SURVEY,2013,YEAR - SEP FORECAST,,STATE,TENNESSEE,47.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,133760000.00
SURVEY,1944,YEAR,,STATE,NEW YORK,36.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,479000.00
SURVEY,1960,YEAR,,STATE,NEW YORK,36.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,10.30
SURVEY,1926,YEAR,,STATE,NORTH DAKOTA,38.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,76000.00
SURVEY,1979,YEAR,,STATE,ILLINOIS,17.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,230000.00
SURVEY,2010,YEAR,,STATE,OKLAHOMA,40.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,43520000.00
SURVEY,1949,YEAR,,STATE,COLORADO,8.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,83000.00
SURVEY,1962,YEAR,,STATE,NEVADA,32.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,5000.00
SURVEY,1894,YEAR,,STATE,PENNSYLVANIA,42.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1420000.00
SURVEY,2010,YEAR,,STATE,ARIZONA,4.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,26.00
SURVEY,1997,YEAR,,STATE,TENNESSEE,47.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,70000.00
SURVEY,1972,YEAR,,STATE,ALABAMA,1.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,545000.00
SURVEY,1933,YEAR,,STATE,MISSOURI,29.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,60000.00
SURVEY,1978,YEAR,,STATE,MARYLAND,24.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,57230000.00
SURVEY,1916,YEAR,,STATE,MASSACHUSETTS,25.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,44000.00
SURVEY,2002,YEAR,,STATE,FLORIDA,12.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,31000.00
SURVEY,1941,YEAR,,STATE,MISSISSIPPI,28.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3000.00
SURVEY,1933,YEAR,,STATE,NEW YORK,36.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,371000.00
SURVEY,1937,YEAR,,STATE,VERMONT,50.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,9.90
SURVEY,1968,YEAR,,STATE,MISSISSIPPI,28.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,14118000.00
SURVEY,1913,YEAR,,STATE,IDAHO,16.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,15000.00
SURVEY,1935,YEAR,,STATE,ARKANSAS,5.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2149000.00
SURVEY,1886,YEAR,,STATE,RHODE ISLAND,44.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,13000.00
SURVEY,1949,YEAR,,STATE,CALIFORNIA,6.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,26000.00
SURVEY,1994,YEAR,,STATE,PENNSYLVANIA,42.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1030000.00
SURVEY,1935,YEAR,,STATE,VERMONT,50.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,481000.00
SURVEY,1954,YEAR,,STATE,ARIZONA,4.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,6000.00
SURVEY,2007,YEAR,,STATE,ALABAMA,1.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,21840000.00
SURVEY,1972,YEAR,,STATE,TENNESSEE,47.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,480000.00
SURVEY,2015,YEAR,,STATE,KENTUCKY,21.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,225320000.00
SURVEY,1986,YEAR,,STATE,WYOMING,56.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,36000.00
SURVEY,2000,YEAR,,STATE,MAINE,23.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,26000.00
SURVEY,1907,YEAR,,STATE,GEORGIA,13.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3380000.00
SURVEY,1942,YEAR,,STATE,NEW JERSEY,34.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,138000.00
SURVEY,1910,YEAR,,STATE,NEW YORK,36.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,760000.00
SURVEY,1972,YEAR,,STATE,OHIO,39.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,284280000.00
SURVEY,2012,YEAR - AUG FORECAST,,STATE,CALIFORNIA,6.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,34200000.00
SURVEY,1941,YEAR,,STATE,IOWA,19.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,172000.00
SURVEY,1981,YEAR,,STATE,GEORGIA,13.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1380000.00
SURVEY,2010,YEAR,,STATE,COLORADO,8.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,24.50
SURVEY,1938,YEAR,,STATE,MISSISSIPPI,28.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3000.00
SURVEY,1921,YEAR,,STATE,MICHIGAN,26.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,44775000.00
SURVEY,1920,YEAR,,STATE,ARKANSAS,5.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,5.40
SURVEY,2010,YEAR,,STATE,KANSAS,20.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4650000.00
SURVEY,1938,YEAR,,STATE,IOWA,19.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,10.00
SURVEY,2014,YEAR,,STATE,COLORADO,8.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,110000.00
SURVEY,1940,YEAR,,STATE,MISSOURI,29.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,6.90
SURVEY,1937,YEAR,,STATE,LOUISIANA,22.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,25725000.00
SURVEY,1888,YEAR,,STATE,WEST VIRGINIA,54.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,605000.00
SURVEY,1956,YEAR,,STATE,MINNESOTA,27.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,294548000.00
SURVEY,1869,YEAR,,STATE,CONNECTICUT,9.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,1595000.00
SURVEY,1980,YEAR,,STATE,ALABAMA,1.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,423000.00
SURVEY,1868,YEAR,,STATE,DELAWARE,10.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,205000.00
SURVEY,1943,YEAR,,STATE,MISSOURI,29.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4172000.00
SURVEY,1960,YEAR,,STATE,MICHIGAN,26.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,362000.00
SURVEY,2008,YEAR,,STATE,GEORGIA,13.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18.00
SURVEY,1967,YEAR,,STATE,FLORIDA,12.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,12.00
SURVEY,1947,YEAR,,STATE,ARKANSAS,5.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,21539000.00
SURVEY,1989,YEAR,,STATE,INDIANA,18.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,120000.00
SURVEY,1929,YEAR,,STATE,ARIZONA,4.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3000.00
SURVEY,1933,YEAR,,STATE,UTAH,49.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,8.00
SURVEY,1872,YEAR,,STATE,SOUTH CAROLINA,45.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1110000.00
SURVEY,1941,YEAR,,STATE,CALIFORNIA,6.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,9.00
SURVEY,1970,YEAR,,STATE,MINNESOTA,27.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,384285000.00
SURVEY,1989,YEAR,,STATE,MISSISSIPPI,28.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,12.00
SURVEY,2008,YEAR,,STATE,MISSISSIPPI,28.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,13.00
SURVEY,1967,YEAR,,STATE,ILLINOIS,17.00,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,10788000.00
SURVEY,1938,YEAR,,STATE,MASSACHUSETTS,25.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,304000.00
SURVEY,1879,YEAR,,STATE,NEBRASKA,31.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,65403000.00
SURVEY,1952,YEAR,,STATE,GEORGIA,13.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,9000.00
SURVEY,1884,YEAR,,STATE,WEST VIRGINIA,54.00,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,10175000.00
SURVEY,2005,YEAR,,STATE,ILLINOIS,17.00,0,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,15.00
SURVEY,1932,YEAR,,STATE,KANSAS,20.00,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,250000.00
