,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
31402,33.7,2009-01-09,-73.828155,40.760193,-73.82332,40.729292,5
31403,20.0,2014-08-01,-73.96978,40.748597,-73.995125,40.691235,1
31404,6.5,2009-09-18,-73.97297,40.780385,-73.952194,40.773162,4
31405,6.1,2009-10-04,-73.987698,40.73867,-74.007638,40.740893,1
31406,14.0,2013-06-27,-73.95089,40.774852,-73.976777,40.747862,1
31407,7.7,2010-04-23,-73.98849,40.74828,-73.988441,40.724016,1
31408,7.3,2011-02-19,-73.98601,40.747353,-73.987707,40.76521,2
31409,33.07,2010-06-21,-73.86474,40.771232,-73.978745,40.75844,1
31410,4.9,2009-07-23,-73.974275,40.734222,-73.999735,40.726738,1
31411,3.7,2010-02-12,-73.974563,40.75553,-73.97205,40.7588,1
31412,4.5,2015-05-06,-73.95189667,40.78175354,-73.95349121,40.78694916,1
31413,15.7,2010-06-26,-73.971573,40.756142,-74.012233,40.704175,1
31414,12.9,2011-03-09,-73.977304,40.758269,-74.010034,40.721368,1
31415,15.3,2010-08-28,-73.980025,40.775704,-73.982872,40.722583,3
31416,5.0,2009-03-15,-73.977913,40.684855,-73.983111,40.677535,1
31417,17.5,2015-01-21,-73.97551727,40.75298691,-74.00675964,40.71735001,3
31418,3.7,2010-12-12,-74.009923,40.710393,-74.011453,40.714728,2
31419,50.5,2009-08-28,-73.790395,40.646967,-73.985203,40.762058,4
31420,10.1,2009-03-06,-73.983695,40.743777,-73.96202,40.777985,1
31421,7.3,2012-08-04,-74.01475,40.709807,-74.004542,40.725615,1
31422,13.3,2011-08-13,-74.009723,40.706282,-73.994865,40.750117,1
31423,4.5,2011-03-16,-73.960645,40.816028,-73.964325,40.807532,1
31424,3.7,2011-07-17,-73.981513,40.778714,-73.974557,40.788537,1
31425,5.7,2011-04-09,-73.934855,40.801032,-73.948082,40.783098,1
31426,5.3,2012-04-23,-73.985799,40.74109,-73.998888,40.74562,1
31427,2.5,2014-06-04,-73.9922,40.759105,-73.99299,40.757905,1
31428,4.5,2013-06-05,-73.991178,40.750615,-73.983413,40.751149,1
31429,11.3,2009-02-07,-73.994103,40.751168,-73.960205,40.767745,1
31430,6.0,2015-01-25,-73.97627258,40.74441147,-73.98235321,40.73123169,1
31431,20.1,2009-12-07,-73.978088,40.78908,-74.000675,40.738192,1
31432,9.7,2011-08-16,-73.996356,40.721846,-73.974565,40.756878,1
31433,5.3,2012-03-12,-73.989753,40.734424,-73.999764,40.720774,1
31434,9.5,2014-09-12,-73.991268,40.732617,-74.010382,40.719332,1
31435,20.0,2013-05-16,-73.863278,40.770002,-73.939741,40.725024,1
31436,8.1,2011-12-19,-73.972353,40.758212,-73.98444,40.749002,1
31437,6.9,2010-06-15,-73.976753,40.756564,-73.98382,40.765826,1
31438,57.54,2015-05-07,-73.97180176,40.75056076,-73.77916718,40.64506531,1
31439,11.7,2012-04-23,-74.002373,40.739799,-73.988728,40.703241,2
31440,3.7,2010-02-17,-73.966118,40.770393,-73.967762,40.765752,1
31441,12.0,2014-10-30,-73.954155,40.785582,-73.976115,40.78828,1
31442,7.3,2009-07-30,-74.006288,40.733572,-73.981062,40.74203,1
31443,57.33,2013-10-08,-73.78372,40.648659,-73.972418,40.756678,2
31444,10.1,2010-11-26,-73.990178,40.745887,-73.979064,40.719531,1
31445,7.0,2013-02-17,-73.982129,40.762083,-73.965987,40.758658,2
31446,5.7,2011-06-07,-73.98368,40.743912,-73.995975,40.72991,1
31447,6.5,2011-05-20,-73.97857,40.736447,-73.98911,40.747985,1
31448,4.5,2010-10-08,-73.993165,40.72904,-74.001617,40.719567,2
31449,7.4,2009-01-24,-73.9715,40.757922,-73.991891,40.749614,2
31450,6.9,2010-05-04,-73.978124,40.752101,-73.979164,40.761884,1
31451,11.3,2010-10-31,-73.99704,40.725132,-73.978972,40.75285,1
31452,25.47,2009-10-14,-73.885245,40.772945,-73.986016,40.754845,1
31453,9.7,2011-11-25,-73.986152,40.758822,-73.952247,40.781542,1
31454,6.5,2013-09-22,-73.966203,40.758142,-73.979588,40.746375,1
31455,10.1,2010-04-14,-73.97259,40.791204,-73.943377,40.830958,1
31456,14.9,2011-02-24,-73.964662,40.807327,-73.916748,40.871537,1
31457,4.5,2014-07-12,-74.011307,40.71505,-74.01621,40.71131,6
31458,4.9,2011-02-05,-74.010218,40.711418,-74.004135,40.725397,1
31459,6.1,2009-08-11,-73.955461,40.787749,-73.962659,40.772285,1
31460,6.9,2010-01-22,-74.00257,40.739559,-73.991593,40.763765,1
31461,12.5,2015-01-30,-73.99176788,40.74968338,-73.97113037,40.75616074,1
31462,5.5,2014-03-14,-73.956845,40.770737,-73.964895,40.75995,5
31463,5.3,2011-10-03,-74.001909,40.730187,-73.990163,40.740694,1
31464,8.1,2009-07-19,-73.980938,40.747891,-74.004093,40.733112,3
31465,9.3,2011-10-04,-73.987422,40.741458,-73.971824,40.759374,1
31466,7.0,2012-10-02,-73.974815,40.760402,-73.987855,40.744107,5
31467,10.9,2009-06-17,-73.965405,40.774817,-73.9761,40.749209,3
31468,7.0,2013-08-18,-73.981433,40.768632,-73.984353,40.759662,3
31469,22.0,2012-12-17,-73.959732,40.763062,-74.014252,40.712182,1
31470,6.5,2015-04-05,-73.98178864,40.76914597,-73.98072052,40.78001022,2
31471,25.0,2013-03-13,-73.98383,40.759776,-73.993915,40.690139,1
31472,40.5,2012-01-18,-73.783784,40.648521,-73.955613,40.728705,1
31473,32.9,2012-08-16,-74.00844,40.720686,-73.861524,40.768437,1
31474,8.0,2014-11-25,-73.990321,40.718954,-73.957429,40.7224,1
31475,12.0,2015-01-03,-73.99409485,40.75113297,-73.98526764,40.75907135,3
31476,4.6,2009-03-22,-73.975715,40.752164,-73.982294,40.757077,2
31477,10.0,2015-05-09,-73.97792816,40.77283478,-73.9753952,40.75783539,3
31478,5.5,2014-08-15,-73.975515,40.7611,-73.979053,40.755845,1
31479,6.1,2010-01-23,-73.953335,40.772602,-73.96074,40.76155,1
31480,11.3,2009-11-09,-74.016248,40.842782,-73.962957,40.77657,1
31481,15.7,2009-09-07,-73.989784,40.757337,-73.947486,40.811998,3
31482,5.3,2010-03-16,-73.972033,40.782183,-73.954852,40.773303,1
31483,6.5,2012-06-29,-73.966591,40.764795,-73.977676,40.774408,1
31484,6.5,2012-11-07,-73.979445,40.750108,-73.986647,40.758578,1
31485,9.7,2012-06-06,0.0,0.0,0.0,0.0,1
31486,10.0,2014-04-08,-73.975104,40.759002,-73.979691,40.735255,1
31487,49.8,2012-02-10,-73.7843,40.64839,-73.981457,40.767371,1
31488,6.5,2013-07-30,-73.970845,40.78324,-73.98028,40.770597,6
31489,8.5,2010-09-07,-73.987895,40.723758,-73.981553,40.73276,1
31490,7.3,2012-05-13,-73.968175,40.755482,-73.98875,40.752013,1
31491,8.5,2015-01-11,-73.97991943,40.78128052,-73.9578476,40.77713013,1
31492,6.5,2009-07-30,-73.97594,40.756167,-73.985938,40.753032,1
31493,9.5,2014-03-13,-73.992687,40.743672,-73.990247,40.761907,2
31494,6.5,2012-03-27,-73.982533,40.762259,-73.990647,40.756566,1
31495,7.3,2011-07-18,-73.981163,40.774273,-73.962198,40.805278,1
31496,9.5,2014-05-21,-73.992715,40.748195,-73.976052,40.748665,2
31497,6.5,2015-01-03,-73.96002197,40.77365112,-73.97200012,40.75741959,1
31498,5.3,2011-02-25,-74.012359,40.709631,-74.004286,40.725131,3
31499,13.3,2011-10-31,0.0,0.0,0.0,0.0,1
31500,8.5,2012-09-30,-73.945867,40.786184,-73.96635,40.789403,1
31501,9.3,2010-01-13,-73.985553,40.746345,-73.987527,40.719985,3
31502,5.7,2010-11-17,-73.99248,40.743702,-73.983857,40.75438,1
31503,8.1,2011-05-13,-73.991287,40.723904,-74.013973,40.71396,1
31504,8.5,2014-01-24,-73.974942,40.753315,-73.995162,40.743866,1
31505,7.3,2010-04-08,-73.974612,40.762093,-73.988295,40.748447,1
31506,25.5,2014-06-30,-73.992296,40.758998,-73.933612,40.854258,1
31507,4.9,2009-06-19,-73.98338,40.76038,-73.986137,40.767282,1
31508,24.5,2015-05-30,-73.98796844,40.75980759,-74.01128387,40.71051788,3
31509,6.9,2010-10-25,-73.976683,40.765132,-73.99003,40.740733,5
31510,7.7,2012-01-24,-73.993733,40.740691,-73.972597,40.740488,1
31511,9.0,2013-10-29,-74.010661,40.709286,-73.99944,40.724971,1
31512,7.5,2013-01-14,-73.977031,40.7511,-73.971507,40.764518,1
31513,11.7,2012-04-22,-73.975632,40.748727,-73.96134,40.78039,1
31514,4.5,2012-09-01,-73.955585,40.772621,-73.964547,40.760884,1
31515,5.5,2013-05-18,-73.978369,40.737008,-73.976375,40.748005,1
31516,4.1,2009-11-21,-73.978593,40.73674,-73.976803,40.743385,1
31517,11.0,2014-02-22,-73.97918,40.765227,-73.9422,40.795112,1
31518,10.1,2010-10-14,-73.995783,40.724722,-73.997843,40.756617,1
31519,12.0,2014-09-07,-73.986542,40.737871,-73.952546,40.772673,1
31520,6.5,2013-03-22,-73.962097,40.759447,-73.952483,40.772762,2
31521,3.7,2010-08-21,-73.989303,40.73029,-73.987817,40.732403,2
31522,6.5,2010-07-31,-73.991557,40.750223,-73.985255,40.759917,2
31523,49.57,2009-08-28,-73.950862,40.779378,-73.786003,40.639048,1
31524,4.9,2009-07-29,-73.982665,40.747783,-73.977979,40.754477,2
31525,7.0,2013-03-13,-73.962133,40.763957,-73.97519,40.745497,5
31526,20.0,2015-06-18,-74.00531769,40.72026443,-73.9717865,40.7597084,2
31527,7.7,2010-01-03,-73.987461,40.76544,-73.978365,40.748452,2
31528,5.7,2012-05-25,-73.989713,40.757037,-73.993185,40.749777,1
31529,15.3,2010-01-26,-73.993957,40.761697,-73.924103,40.77447,5
31530,6.9,2011-01-29,-73.992297,40.725242,-74.006808,40.71476,1
31531,6.1,2010-04-18,0.0,0.0,0.0,0.0,1
31532,5.7,2010-04-18,-73.963797,40.761306,-73.980089,40.742383,2
31533,10.5,2013-07-12,-73.983274,40.771242,-73.993142,40.75766,1
31534,20.0,2014-09-15,-73.9891,40.763457,-73.988973,40.69088,1
31535,2.5,2013-05-05,0.0,0.0,0.0,0.0,2
31536,8.5,2012-02-23,-73.981732,40.778326,-73.953034,40.80172,1
31537,10.5,2014-03-31,-73.999283,40.727797,-73.973858,40.750942,2
31538,6.9,2011-11-14,-73.989878,40.73532,-74.005647,40.736757,2
31539,5.7,2012-01-09,-73.977492,40.753072,-73.987465,40.744567,5
31540,7.0,2012-12-21,-73.961318,40.756725,-73.975862,40.753089,1
31541,7.0,2012-09-20,-73.979392,40.746202,-73.988765,40.72715,1
31542,9.0,2012-10-22,-73.971677,40.75628,-73.963052,40.774258,4
31543,7.7,2010-04-28,-74.007297,40.704275,-74.004967,40.72876,2
31544,10.0,2012-09-30,-73.983023,40.741182,-73.987992,40.719015,1
31545,10.5,2010-12-07,-73.999398,40.687718,-74.000585,40.71978,5
31546,14.5,2015-05-31,-73.95275879,40.76828384,-73.98703003,40.73329926,3
31547,10.0,2013-12-19,-73.98209,40.775577,-73.95734,40.782567,5
31548,3.7,2010-04-05,-73.981247,40.753142,-73.966652,40.770112,1
31549,3.3,2012-01-17,-73.990595,40.756166,-73.985437,40.760147,1
31550,9.3,2010-03-09,-73.981092,40.78188,-73.98919,40.757905,1
31551,10.5,2010-02-13,-73.988415,40.774905,-73.961039,40.774794,1
31552,7.0,2014-07-13,-73.989677,40.741707,-73.983978,40.725615,1
31553,2.9,2009-04-06,-73.902022,40.763907,-73.902022,40.763907,5
31554,10.5,2012-03-13,-73.993943,40.75662,-73.994492,40.731725,1
31555,18.1,2009-06-24,-74.00946,40.70423,-73.966432,40.758172,5
31556,17.5,2012-10-08,-73.969957,40.762392,-73.893282,40.752625,1
31557,20.9,2010-01-26,-73.862766,40.769025,-73.958294,40.80084,1
31558,7.0,2014-03-14,-73.966335,40.757495,-73.986803,40.760255,1
31559,5.7,2009-04-18,-73.986994,40.761075,-73.968778,40.764567,1
31560,5.5,2013-01-17,-73.96982,40.762835,-73.981195,40.767988,5
31561,14.0,2012-09-23,-73.981408,40.768247,-74.01056,40.73026,1
31562,35.5,2014-09-05,-73.874485,40.774095,-73.994342,40.685605,1
31563,88.4,2014-04-28,-73.970117,40.753131,-74.177576,40.695285,1
31564,8.5,2009-01-16,-73.958153,40.815423,-73.937888,40.848025,2
31565,14.5,2014-11-10,-73.992538,40.737557,-73.974885,40.751532,2
31566,23.0,2014-05-01,-73.972942,40.793105,-74.0144,40.711095,1
31567,52.0,2014-03-27,-74.003844,40.737539,-73.789861,40.646974,1
31568,2.9,2012-01-05,-73.849452,40.687517,-73.847892,40.688372,5
31569,12.0,2013-10-21,-73.977584,40.753001,-73.980864,40.773474,1
31570,5.3,2010-03-12,-73.995945,40.749938,-73.98312,40.73889,1
31571,22.5,2013-09-06,-74.014538,40.714074,-73.977829,40.75646,1
31572,10.1,2011-01-16,-73.97274,40.75647,-74.005288,40.728477,2
31573,49.8,2012-05-01,-73.788067,40.641637,-73.951047,40.786112,1
31574,16.5,2015-02-01,-74.00350189,40.75075912,-73.95281219,40.7720108,1
31575,9.7,2009-07-26,-73.939742,40.749995,-73.889374,40.746974,1
31576,16.0,2013-05-29,-73.96772,40.766026,-73.992755,40.737575,1
31577,6.0,2013-11-30,-73.985816,40.759045,-73.979938,40.765944,1
31578,23.7,2009-11-11,-74.005747,40.738318,-73.937752,40.826867,1
31579,12.9,2011-09-28,-73.987753,40.739975,-73.95455,40.769845,1
31580,5.7,2012-01-29,-73.98593,40.72785,-73.976862,40.739135,1
31581,23.7,2009-10-15,0.0,0.0,0.0,0.0,1
31582,12.5,2014-11-15,0.0,0.0,0.0,0.0,2
31583,8.5,2009-12-05,-73.984865,40.774233,-73.959998,40.779595,1
31584,10.0,2014-01-30,-73.984248,40.758847,-73.987447,40.744502,2
31585,8.5,2009-01-22,-74.008023,40.744979,-73.989499,40.74523,1
31586,7.5,2009-02-04,-73.985714,40.75936,-73.982961,40.771538,2
31587,5.0,2012-09-30,-73.959672,40.776812,-73.955172,40.770802,4
31588,14.1,2011-01-15,-73.981998,40.727705,-73.974312,40.686105,5
31589,4.5,2014-05-23,-73.982625,40.738565,-73.985868,40.731022,1
31590,8.5,2009-03-06,-73.98356,40.721688,-74.002933,40.706453,2
31591,8.0,2013-12-04,-73.949838,40.787376,-73.945402,40.774397,1
31592,8.0,2014-08-04,-73.980647,40.780123,-73.956015,40.784727,1
31593,8.5,2012-12-29,-73.990517,40.755622,-73.978772,40.748467,5
31594,7.5,2013-10-06,-73.962067,40.79537,-73.977085,40.786771,1
31595,5.7,2010-06-18,-74.004884,40.723383,-74.009795,40.736025,1
31596,7.7,2011-05-12,-73.960358,40.772928,-73.979137,40.755348,3
31597,5.0,2013-07-18,-73.983328,40.734637,-73.991192,40.72619,5
31598,3.3,2010-05-15,-73.976986,40.747684,-73.974593,40.75057,1
31599,17.3,2011-02-16,-73.993593,40.724519,-73.959406,40.778711,1
31600,4.1,2012-04-30,-73.972616,40.7909,-73.964899,40.80187,2
31601,4.5,2011-09-05,-73.987386,40.754594,-73.977111,40.758771,1
31602,21.0,2013-04-05,-73.97193,40.756977,-74.013525,40.715137,2
31603,4.9,2011-11-21,-73.991251,40.748727,-74.00485,40.738212,3
31604,6.1,2010-10-22,-73.994985,40.750286,-74.007163,40.741211,1
31605,12.1,2011-10-21,-73.959182,40.780578,-73.983767,40.759467,1
31606,9.3,2011-03-28,-73.99662,40.72352,-73.966923,40.707575,2
31607,14.5,2015-05-03,-74.00558472,40.75081635,-73.96463013,40.75457382,2
31608,6.5,2014-09-04,-73.991631,40.749987,-73.981972,40.740844,1
31609,4.5,2009-10-17,-73.977742,40.725567,-73.988303,40.723538,3
31610,10.1,2011-04-03,-73.992259,40.748106,-73.972751,40.780535,3
31611,7.5,2014-10-16,-73.974147,40.757402,-73.98246,40.74551,1
31612,13.7,2010-07-09,-73.993123,40.727633,-73.989522,40.762415,1
31613,10.5,2010-10-10,-74.015877,40.711872,-73.990448,40.738253,1
31614,12.9,2012-04-10,-73.972848,40.756403,-73.972848,40.756403,5
31615,6.0,2014-04-06,-73.990571,40.756391,-73.973953,40.754842,1
31616,4.9,2010-07-13,-73.983003,40.765693,-73.969398,40.763927,2
31617,29.5,2013-07-12,-73.776725,40.645332,-73.83404,40.666237,1
31618,7.5,2015-04-04,-73.99130249,40.74988174,-74.00088501,40.75753021,1
31619,9.7,2010-04-23,-73.991388,40.749845,-73.977719,40.762578,2
31620,10.1,2010-11-06,-73.988263,40.779319,-73.96153,40.771694,1
31621,11.7,2009-01-09,-73.946733,40.779977,-73.982137,40.740273,2
31622,33.83,2014-01-18,-73.865885,40.771037,-73.958927,40.769905,6
31623,7.0,2014-05-16,-73.966909,40.79391,-73.978066,40.781309,1
31624,8.5,2013-08-23,-73.978106,40.749463,-73.987047,40.765303,1
31625,9.5,2014-02-20,-73.960898,40.775515,-73.939197,40.804302,1
31626,22.0,2013-04-29,-74.008365,40.704355,-73.98183,40.761967,6
31627,30.33,2014-09-20,-73.87444,40.774002,-73.950245,40.784105,1
31628,7.3,2012-06-19,-73.990503,40.71871,-73.978145,40.744013,1
31629,12.5,2013-05-10,-73.950717,40.771283,-73.976563,40.747493,1
31630,2.9,2012-02-18,-73.970127,40.759437,-73.967033,40.757842,1
31631,11.0,2013-10-09,-73.9825,40.74255,-73.986375,40.755377,1
31632,31.3,2011-09-11,-74.001172,40.73155,-73.846692,40.754218,1
31633,5.7,2009-05-28,-73.975538,40.751849,-73.9873,40.74267,1
31634,10.9,2010-12-17,-74.004918,40.723747,-73.979285,40.752137,3
31635,52.0,2013-03-03,-74.006284,40.709569,-74.006991,40.709972,1
31636,7.7,2011-09-21,-74.011335,40.715601,-74.002018,40.707497,1
31637,13.5,2014-02-07,-73.968435,40.765192,-73.99166,40.738877,2
31638,10.5,2013-05-17,-73.984167,40.767022,-73.954135,40.774632,1
31639,12.5,2013-05-24,-74.003763,40.748227,-73.985032,40.732217,2
31640,7.7,2010-06-06,-73.999811,40.725581,-74.007238,40.740503,1
31641,12.5,2010-02-14,-73.99928,40.733492,-73.953235,40.767584,1
31642,6.5,2013-07-23,-73.991018,40.750392,-73.983547,40.755595,2
31643,34.04,2015-06-27,-73.98602295,40.76804733,-73.90995026,40.76964951,2
31644,7.7,2009-06-10,-73.955645,40.779799,-73.970064,40.762913,1
31645,5.8,2009-04-14,-74.007956,40.723538,-74.000477,40.737146,1
31646,5.5,2015-05-02,-73.99134064,40.75479889,-73.99485016,40.76059341,1
31647,4.5,2011-07-17,-73.979682,40.723005,-73.989978,40.72944,1
31648,3.7,2012-01-14,-73.972402,40.7534,-73.972402,40.7534,5
31649,8.0,2014-07-27,-74.001675,40.719554,-74.00426,40.739635,1
31650,11.3,2011-12-29,-73.963858,40.757115,-73.973005,40.79543,1
31651,13.0,2014-10-31,-73.974472,40.748397,-73.970867,40.737122,1
31652,11.3,2010-04-09,-73.951093,40.778778,-73.976039,40.744834,1
31653,10.5,2011-11-14,-73.958542,40.815553,-73.950569,40.787476,1
31654,7.5,2014-01-28,-73.994427,40.719227,-73.992168,40.729982,1
31655,4.5,2010-11-01,-74.006009,40.748568,-73.995382,40.744523,1
31656,9.0,2013-09-19,-73.982358,40.741045,-73.968527,40.758854,1
31657,5.5,2013-10-29,-73.977352,40.751767,-73.986767,40.756109,1
31658,5.3,2009-11-19,-73.96863,40.76205,-73.968467,40.754983,1
31659,4.9,2010-04-02,-73.99941,40.733845,-74.004995,40.740803,2
31660,6.9,2012-04-18,-74.007701,40.732268,-73.985818,40.726818,1
31661,5.7,2011-11-12,-73.993467,40.747057,-74.006372,40.73328,1
31662,6.9,2012-04-27,-73.97811,40.75198,-73.98607,40.730785,1
31663,7.7,2012-05-13,-73.98304,40.762577,-73.992017,40.738537,4
31664,7.5,2013-04-29,-73.969201,40.757402,-73.958699,40.769133,2
31665,6.9,2011-11-13,-73.925363,40.762142,-73.91674,40.779397,1
31666,12.0,2014-02-04,-73.960317,40.76638,-73.988395,40.754012,1
31667,20.0,2014-06-17,-74.015909,40.714964,-73.992009,40.743536,1
31668,6.5,2009-06-13,-73.98667,40.734052,-73.969748,40.757177,1
31669,10.0,2014-10-08,-73.949599,40.780807,-73.962088,40.79993,1
31670,3.7,2012-01-10,-74.000643,40.747586,-74.002187,40.74133,1
31671,7.0,2014-09-28,-74.003936,40.741685,-74.006963,40.725668,3
31672,12.5,2011-08-16,-73.953068,40.768009,-73.927113,40.766074,1
31673,6.9,2009-09-03,-74.00386,40.725708,-74.003967,40.7478,1
31674,9.7,2010-08-15,-73.979977,40.770608,-73.992513,40.75288,2
31675,20.0,2013-03-25,-73.994023,40.751277,-73.946098,40.777332,6
31676,22.5,2012-10-17,-73.881792,40.748103,-73.987054,40.749532,1
31677,20.1,2011-10-27,-73.9963,40.7236,-73.9722,40.7912,0
31678,19.0,2014-05-16,-74.01493,40.71632,-73.98042,40.744212,2
31679,32.44,2013-11-18,-73.956237,40.771442,-73.917292,40.878885,1
31680,8.5,2011-02-13,-73.926425,40.765739,-73.919867,40.743097,1
31681,12.0,2015-06-27,-73.9780426,40.75403214,-73.95153046,40.77518845,2
31682,10.0,2013-03-27,-73.955146,40.779328,-73.982267,40.777966,2
31683,36.83,2014-01-20,-73.866682,40.769101,-73.974483,40.759577,1
31684,12.9,2009-08-29,-74.004743,40.73458,-73.989063,40.68853,1
31685,4.5,2012-11-14,-73.981651,40.76501,-73.987338,40.756531,1
31686,42.1,2010-05-01,-73.991751,40.759852,-73.949946,40.585144,1
31687,14.5,2013-07-24,-73.983067,40.747762,-73.96371,40.774052,4
31688,7.3,2009-08-22,-73.982204,40.729457,-74.002122,40.729078,1
31689,10.0,2014-12-18,-73.965544,40.757814,-73.981847,40.757984,1
31690,4.5,2009-07-15,-73.954321,40.764102,-73.965844,40.766913,1
31691,9.3,2010-05-11,-74.009336,40.706201,-73.98832,40.72764,1
31692,8.5,2013-06-12,-73.977107,40.751837,-73.988472,40.73766,3
31693,6.5,2014-07-23,-73.962372,40.759047,-73.948518,40.774827,1
31694,6.5,2010-04-28,-73.949967,40.869005,-73.945228,40.865938,1
31695,24.9,2012-03-23,-73.870642,40.773887,-73.990973,40.692495,1
31696,12.5,2013-09-27,-74.008485,40.722015,-73.977697,40.726677,1
31697,8.5,2013-01-21,-73.995385,40.75981,-74.00505,40.735712,1
31698,7.0,2015-03-16,0.0,0.0,0.0,0.0,1
31699,15.5,2013-12-01,-73.921305,40.766999,-73.95418,40.778991,1
31700,15.7,2009-08-30,-73.999737,40.717912,-73.95204,40.657005,1
31701,6.5,2015-06-09,-73.95902252,40.77490234,-73.97168732,40.75863266,6
31702,15.3,2011-12-16,-74.005058,40.718977,-73.968854,40.765842,2
31703,15.0,2014-09-23,-73.977175,40.784552,-73.944665,40.83648,5
31704,6.5,2012-03-06,-74.002431,40.739706,-73.983353,40.730496,1
31705,10.1,2011-01-23,-73.990958,40.730142,-73.986812,40.764983,1
31706,124.0,2014-09-09,-73.78684,40.653215,-73.42492,40.763515,2
31707,17.0,2014-07-31,-73.974388,40.761822,-73.991398,40.740756,3
31708,4.5,2013-12-14,-73.994842,40.7207,-73.991055,40.728463,1
31709,4.5,2009-12-18,-73.982265,40.768653,-73.983163,40.760673,1
31710,13.3,2011-12-21,-74.0098,40.702,-73.9975,40.7556,1
31711,6.9,2011-09-25,-73.985971,40.75807,-73.997055,40.767125,1
31712,4.0,2015-03-25,-74.00656128,40.74441528,-73.99764252,40.74632263,1
31713,14.0,2013-08-24,-73.997039,40.725523,-73.982688,40.766726,3
31714,7.5,2014-10-01,-74.000882,40.725856,-74.001667,40.737587,1
31715,8.5,2014-03-13,-73.961283,40.802185,-73.961031,40.778376,1
31716,6.0,2013-12-22,-73.980805,40.729887,-73.976572,40.744243,2
31717,31.0,2013-10-09,-74.005962,40.74002,-73.935017,40.696782,6
31718,4.5,2010-01-08,-73.954118,40.774698,-73.949822,40.78439,5
31719,12.0,2013-04-10,-73.976366,40.752134,-73.969907,40.787248,2
31720,31.0,2013-07-31,-73.981424,40.74401,-73.941851,40.673379,2
31721,10.1,2009-03-19,-73.987978,40.737643,-73.961433,40.77014,2
